customer_id,nida,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,fraud_bool
cust_1580,nida_2580,0.144,0.757,341,33,20,75,102,type_1,16607,3994,7026,945,38,emp_status_7,17,free,house_1,1,28,0,1455,0,INTERNET,36,X11,1,0,0,4,0
cust_1581,nida_2581,0.165,0.611,135,323,40,39,70,type_1,5913,4499,3712,2221,40,emp_status_4,73,free,house_7,1,28,1,819,0,INTERNET,44,Macintosh,0,2,1,8,0
cust_1582,nida_2582,0.351,0.364,61,380,20,45,108,type_2,24277,3975,5366,2254,35,emp_status_2,-136,paid,house_3,1,15,0,1551,1,MOBILE,22,Macintosh,0,3,0,2,1
cust_1583,nida_2583,0.124,0.21,305,353,40,53,52,type_1,4973,1924,6864,1366,5,emp_status_5,193,free,house_4,1,17,0,1456,0,MOBILE,90,Other,0,3,1,10,0
cust_1584,nida_2584,0.3,0.776,114,237,20,40,93,type_4,18157,5435,3336,948,22,emp_status_1,-157,free,house_2,0,29,1,881,0,INTERNET,43,Macintosh,1,1,0,4,0
cust_1585,nida_2585,0.088,0.486,111,332,20,37,105,type_4,13012,7146,6898,103,9,emp_status_6,-168,free,house_1,1,15,0,1870,0,MOBILE,75,Macintosh,1,0,1,11,0
cust_1586,nida_2586,0.281,0.225,29,147,20,35,78,type_1,9773,4750,4321,1046,34,emp_status_4,26,paid,house_2,1,0,0,842,0,MOBILE,7,Linux,1,3,1,7,0
cust_1587,nida_2587,0.263,0.195,5,109,60,43,26,type_2,2587,3607,5161,1860,20,emp_status_7,-159,free,house_6,1,27,0,236,1,INTERNET,7,X11,1,0,1,5,1
cust_1588,nida_2588,0.572,0.165,1,406,20,56,68,type_4,7392,2493,6877,2337,31,emp_status_5,142,free,house_3,1,28,1,970,0,INTERNET,19,Other,1,3,1,10,0
cust_1589,nida_2589,0.098,0.777,305,15,30,65,30,type_3,13072,1946,3786,963,29,emp_status_1,105,free,house_2,1,20,1,1625,0,MOBILE,22,Windows,1,0,0,11,0
cust_1590,nida_2590,0.181,0.229,241,400,30,29,90,type_5,11493,1779,4060,837,32,emp_status_5,299,free,house_1,1,9,0,1210,0,INTERNET,93,Windows,1,2,0,2,0
cust_1591,nida_2591,0.192,0.527,54,224,30,9,9,type_2,13109,8701,2899,2458,5,emp_status_4,75,free,house_1,1,31,0,835,0,MOBILE,62,X11,1,2,0,3,0
cust_1592,nida_2592,0.438,0.452,71,138,50,60,40,type_2,1282,3221,6895,1582,4,emp_status_3,163,paid,house_7,1,17,0,625,0,MOBILE,91,Windows,0,3,0,4,0
cust_1593,nida_2593,0.277,0.58,8,142,20,62,21,type_5,18852,6857,3683,881,14,emp_status_1,285,free,house_3,1,1,0,607,0,MOBILE,38,Macintosh,0,1,0,5,0
cust_1594,nida_2594,0.36,0.877,59,258,30,35,28,type_5,15496,3783,2918,423,42,emp_status_5,224,paid,house_3,1,20,1,974,0,INTERNET,72,Linux,0,3,1,7,0
cust_1595,nida_2595,0.298,0.868,48,215,50,53,7,type_4,17798,5137,4594,2202,24,emp_status_6,194,paid,house_5,1,16,0,1064,0,INTERNET,50,Other,0,3,1,3,0
cust_1596,nida_2596,0.11,0.451,120,160,30,64,90,type_1,19190,3086,6917,2198,12,emp_status_7,105,free,house_3,1,28,0,416,0,INTERNET,2,Other,0,1,0,9,0
cust_1597,nida_2597,0.152,0.015,173,90,40,3,86,type_1,18020,1551,3807,211,5,emp_status_6,213,free,house_4,1,-1,0,369,0,INTERNET,1,Macintosh,1,2,1,10,0
cust_1598,nida_2598,0.39,0.426,-1,172,60,54,57,type_3,3035,8282,5033,1215,36,emp_status_5,160,free,house_4,1,18,0,809,0,MOBILE,11,X11,1,2,1,3,0
cust_1599,nida_2599,0.331,0.606,36,329,20,53,26,type_1,15714,8365,3123,880,1,emp_status_7,168,free,house_1,0,3,0,557,1,INTERNET,19,Linux,1,3,0,5,1
cust_1600,nida_2600,0.201,0.558,188,203,60,63,86,type_3,1105,3694,5198,754,16,emp_status_4,342,free,house_6,1,10,1,385,0,INTERNET,6,Windows,1,0,0,5,0
cust_1601,nida_2601,0.049,0.651,77,151,60,21,77,type_3,18123,2938,6082,1121,23,emp_status_4,96,free,house_3,1,9,0,924,0,MOBILE,71,Other,0,3,0,7,0
cust_1602,nida_2602,0.123,0.154,343,101,40,24,101,type_2,16396,8550,6014,700,11,emp_status_7,76,free,house_4,1,22,0,1069,0,MOBILE,-1,Other,0,2,0,6,0
cust_1603,nida_2603,0.335,0.647,336,200,40,58,31,type_2,1815,2552,5373,2219,13,emp_status_6,197,free,house_7,1,16,0,1023,0,INTERNET,12,X11,1,0,0,11,0
cust_1604,nida_2604,0.14,0.183,188,278,40,56,45,type_4,1336,3236,4166,370,6,emp_status_6,-171,free,house_4,1,6,0,1967,0,INTERNET,74,Linux,0,1,0,3,0
cust_1605,nida_2605,0.579,0.751,182,63,50,53,96,type_5,15078,7139,6796,1732,25,emp_status_7,237,free,house_7,1,27,1,878,0,MOBILE,34,Windows,1,2,1,12,0
cust_1606,nida_2606,0.742,0.339,65,115,30,43,20,type_5,3567,7777,3762,1163,31,emp_status_4,321,paid,house_5,0,20,0,1384,0,INTERNET,20,Other,0,1,0,1,0
cust_1607,nida_2607,0.23,0.71,15,151,20,51,27,type_3,15907,9295,4901,912,28,emp_status_3,-121,free,house_6,1,0,0,483,0,MOBILE,34,Other,0,2,0,6,0
cust_1608,nida_2608,0.415,0.048,366,154,40,75,32,type_5,6300,6266,5773,1828,38,emp_status_2,221,free,house_7,1,21,0,383,0,MOBILE,43,Windows,0,2,1,11,0
cust_1609,nida_2609,0.333,0.408,314,162,20,15,40,type_3,21958,7077,5679,801,8,emp_status_5,61,free,house_6,1,14,1,1760,0,MOBILE,14,Linux,1,0,0,6,0
cust_1610,nida_2610,0.427,0.705,294,80,20,15,50,type_5,7546,2560,3554,2303,13,emp_status_3,313,paid,house_3,1,6,1,341,0,INTERNET,9,Linux,1,2,0,4,0
cust_1611,nida_2611,0.661,0.227,207,4,20,54,45,type_4,19896,2066,6697,989,16,emp_status_5,-155,paid,house_5,1,2,0,1918,1,INTERNET,65,Linux,1,3,1,2,1
cust_1612,nida_2612,0.293,0.795,343,320,40,60,72,type_2,1312,5765,3514,675,24,emp_status_6,264,paid,house_6,1,12,1,1819,0,MOBILE,96,Other,1,1,0,9,0
cust_1613,nida_2613,0.013,0.631,39,65,40,78,49,type_2,18145,4308,4265,415,29,emp_status_3,-136,free,house_6,1,7,0,430,1,MOBILE,23,Macintosh,0,2,0,6,1
cust_1614,nida_2614,0.337,0.588,113,236,30,76,43,type_3,12509,1858,3174,2376,28,emp_status_6,81,paid,house_7,1,9,0,1691,0,MOBILE,88,Other,0,3,0,1,0
cust_1615,nida_2615,0.517,0.354,98,70,40,39,92,type_5,13363,8470,4780,1162,28,emp_status_7,274,free,house_2,1,14,1,587,0,INTERNET,65,X11,1,1,1,8,0
cust_1616,nida_2616,0.057,0.482,371,93,40,20,73,type_1,20777,5747,6226,961,17,emp_status_7,-129,free,house_5,1,11,0,934,0,INTERNET,82,X11,0,3,0,10,0
cust_1617,nida_2617,0.607,0.597,343,302,20,65,32,type_4,12584,3315,3142,1620,30,emp_status_6,326,paid,house_6,1,15,1,357,0,INTERNET,29,Other,0,2,1,7,0
cust_1618,nida_2618,0.644,0.472,347,324,30,7,19,type_5,16789,1675,6066,1535,18,emp_status_6,-38,free,house_2,1,12,0,1541,1,INTERNET,63,Other,1,3,0,11,1
cust_1619,nida_2619,0.44,0.698,137,76,60,70,11,type_1,20688,7154,4633,248,16,emp_status_1,25,paid,house_2,1,27,0,1408,1,MOBILE,88,Windows,1,1,1,11,1
cust_1620,nida_2620,0.079,0.434,314,65,40,9,52,type_4,21364,2544,6967,1886,5,emp_status_2,332,paid,house_6,1,15,0,1644,0,INTERNET,87,Linux,0,1,1,6,0
cust_1621,nida_2621,0.264,0.202,322,174,40,56,23,type_4,21947,9374,3522,2355,11,emp_status_6,109,paid,house_7,1,-1,1,1406,0,INTERNET,9,Windows,1,1,0,12,0
cust_1622,nida_2622,0.145,0.214,332,319,60,3,19,type_2,15651,7127,3152,572,37,emp_status_5,56,free,house_3,0,18,0,1820,0,MOBILE,78,X11,1,2,0,11,0
cust_1623,nida_2623,0.345,0.006,300,170,20,42,-1,type_3,18794,1573,6968,1808,2,emp_status_4,139,free,house_2,1,31,0,776,0,MOBILE,82,X11,1,0,1,11,0
cust_1624,nida_2624,0.121,0.301,292,253,30,62,56,type_5,12222,8387,6906,797,34,emp_status_2,284,free,house_2,1,0,1,1275,0,MOBILE,104,Macintosh,1,3,1,1,0
cust_1625,nida_2625,0.518,0.749,15,61,20,42,67,type_4,18266,1461,6513,1000,32,emp_status_5,373,free,house_5,1,15,0,1226,0,MOBILE,36,Linux,0,1,1,10,0
cust_1626,nida_2626,0.229,0.794,320,300,50,66,84,type_5,19349,2699,6863,760,28,emp_status_1,144,paid,house_3,1,21,0,276,0,INTERNET,0,Linux,0,1,0,5,0
cust_1627,nida_2627,0.212,0.202,290,401,40,50,69,type_4,7273,2416,2918,292,2,emp_status_6,-2,free,house_7,1,20,0,1870,0,INTERNET,52,X11,1,0,0,4,0
cust_1628,nida_2628,0.196,0.959,72,244,50,55,11,type_2,12197,5331,5799,2457,4,emp_status_5,-138,paid,house_3,1,-1,0,781,0,MOBILE,91,Windows,0,1,1,7,0
cust_1629,nida_2629,0.182,0.502,261,190,40,42,107,type_3,19743,4232,6071,197,13,emp_status_5,256,free,house_2,1,10,1,1897,0,MOBILE,5,Other,0,1,1,2,0
cust_1630,nida_2630,0.252,0.917,14,327,50,23,50,type_1,17239,8151,4343,79,35,emp_status_5,308,paid,house_7,1,11,1,807,0,INTERNET,47,Linux,1,2,0,1,0
cust_1631,nida_2631,0.041,0.707,12,69,60,33,21,type_1,18319,2223,2836,1408,27,emp_status_2,-119,paid,house_5,1,12,0,1239,0,INTERNET,38,Other,1,0,1,7,0
cust_1632,nida_2632,0.358,0.722,334,364,40,58,19,type_2,494,2594,6275,136,40,emp_status_6,319,free,house_5,1,8,1,429,1,INTERNET,43,X11,1,1,0,8,0
cust_1633,nida_2633,0.156,0.085,279,227,40,1,4,type_4,18531,7752,4966,212,31,emp_status_5,-43,paid,house_5,0,10,0,1103,0,MOBILE,52,Macintosh,1,2,1,5,0
cust_1634,nida_2634,0.424,0.22,359,61,50,1,18,type_2,13314,1691,5727,1862,17,emp_status_4,332,free,house_5,0,20,0,1116,0,MOBILE,87,X11,1,2,0,8,0
cust_1635,nida_2635,0.447,0.009,2,295,30,9,74,type_3,19707,8493,3151,618,41,emp_status_6,-21,free,house_1,1,16,0,1088,0,INTERNET,59,Other,1,2,1,4,1
cust_1636,nida_2636,0.445,0.716,125,243,50,22,38,type_1,3601,6961,5913,959,39,emp_status_3,24,paid,house_7,0,17,1,1490,0,INTERNET,2,X11,1,2,0,8,0
cust_1637,nida_2637,0.35,0.344,310,5,40,14,7,type_5,11441,3035,4366,2213,12,emp_status_4,322,free,house_6,1,28,0,1529,0,MOBILE,105,Linux,1,0,0,11,0
cust_1638,nida_2638,0.316,0.787,4,391,40,75,48,type_1,19941,8663,3556,2477,1,emp_status_1,225,paid,house_2,1,13,0,1229,0,MOBILE,32,Other,1,0,1,3,0
cust_1639,nida_2639,0.498,0.339,127,258,30,16,26,type_3,22151,8242,7041,2168,24,emp_status_7,319,free,house_2,1,12,1,1333,0,INTERNET,87,Other,1,2,1,7,0
cust_1640,nida_2640,0.353,0.819,369,87,20,13,9,type_4,2108,3722,6001,2378,19,emp_status_2,311,paid,house_2,0,7,0,342,0,MOBILE,6,Macintosh,0,0,1,6,0
cust_1641,nida_2641,0.349,0.131,230,175,30,78,94,type_2,7952,9455,6457,1722,6,emp_status_3,-17,paid,house_3,1,3,1,1890,0,INTERNET,30,Linux,1,3,0,1,0
cust_1642,nida_2642,0.398,0.173,311,202,20,75,73,type_1,21394,5023,5327,1161,10,emp_status_2,34,free,house_7,1,31,1,406,0,INTERNET,16,Windows,1,3,1,5,0
cust_1643,nida_2643,0.592,0.341,193,132,40,15,86,type_1,-2,2318,5722,1889,4,emp_status_2,276,free,house_3,1,3,0,628,0,MOBILE,38,Macintosh,1,2,0,11,0
cust_1644,nida_2644,0.654,0.408,63,80,60,31,54,type_5,4623,5009,3777,2040,28,emp_status_5,-107,paid,house_5,1,22,1,365,0,MOBILE,73,Linux,1,1,0,12,0
cust_1645,nida_2645,0.068,0.349,319,19,60,22,77,type_2,18980,7739,3338,1553,17,emp_status_4,137,free,house_6,1,6,1,459,0,INTERNET,54,Windows,0,1,0,4,0
cust_1646,nida_2646,0.447,0.764,101,397,50,33,103,type_5,12235,4726,6122,1099,7,emp_status_3,254,paid,house_7,1,17,0,1908,0,MOBILE,35,Other,1,3,0,6,0
cust_1647,nida_2647,0.116,0.097,275,126,30,15,33,type_5,3751,5326,6280,1688,26,emp_status_5,205,free,house_3,1,10,1,593,0,MOBILE,101,Macintosh,1,2,0,9,0
cust_1648,nida_2648,0.281,0.351,156,193,30,33,79,type_4,12817,2239,6793,36,41,emp_status_3,-10,paid,house_4,1,6,0,320,0,MOBILE,53,Other,1,3,0,4,0
cust_1649,nida_2649,0.12,0.837,222,192,60,70,23,type_1,18563,7915,6457,844,1,emp_status_6,214,free,house_7,1,6,0,1149,0,MOBILE,34,Other,1,3,0,2,0
cust_1650,nida_2650,0.199,0.067,287,182,20,32,97,type_2,21692,7310,3699,1681,34,emp_status_6,142,paid,house_2,1,18,0,612,0,INTERNET,8,Other,1,1,0,12,0
cust_1651,nida_2651,0.07,0.942,276,245,30,67,17,type_4,11506,3452,4021,1643,25,emp_status_4,-60,free,house_2,1,27,1,1363,0,MOBILE,68,Linux,1,3,1,8,0
cust_1652,nida_2652,0.455,0.986,180,359,20,42,103,type_4,4583,3180,2859,2333,22,emp_status_5,335,free,house_1,1,16,0,367,0,INTERNET,107,Windows,0,2,1,1,0
cust_1653,nida_2653,0.38,0.089,364,358,20,63,29,type_4,16018,7785,6399,1263,4,emp_status_3,26,paid,house_1,0,-1,0,1307,0,INTERNET,78,Linux,1,1,1,6,0
cust_1654,nida_2654,0.662,0.291,2,322,20,70,79,type_3,2233,2944,5440,2267,15,emp_status_7,-15,paid,house_4,1,9,1,620,0,INTERNET,87,Other,1,1,1,4,0
cust_1655,nida_2655,0.441,0.372,213,158,20,17,48,type_3,10564,5355,3319,2043,41,emp_status_6,285,paid,house_1,1,30,0,1929,0,MOBILE,61,Macintosh,1,3,1,6,0
cust_1656,nida_2656,0.069,0.776,215,192,50,67,85,type_4,8121,8198,4053,215,10,emp_status_5,378,paid,house_6,1,14,0,987,0,INTERNET,32,Other,1,0,0,3,0
cust_1657,nida_2657,0.51,0.596,207,108,50,60,61,type_3,24656,3775,5564,680,18,emp_status_2,24,paid,house_5,1,4,0,467,0,INTERNET,93,Windows,1,3,1,9,0
cust_1658,nida_2658,0.149,0.644,72,64,60,74,45,type_2,19037,4641,6265,2340,15,emp_status_6,54,paid,house_5,1,7,0,237,0,MOBILE,70,Linux,1,2,1,3,0
cust_1659,nida_2659,0.315,0.758,225,252,50,19,-1,type_1,20350,9343,5936,1812,31,emp_status_1,339,free,house_7,0,20,0,1125,0,MOBILE,15,Windows,1,0,0,3,0
cust_1660,nida_2660,0.104,0.118,373,281,30,10,56,type_2,2396,8186,5022,1507,11,emp_status_3,29,free,house_2,1,6,0,1526,0,INTERNET,59,Linux,1,2,0,5,0
cust_1661,nida_2661,0.593,0.833,91,58,50,78,8,type_1,20109,6348,5821,2090,1,emp_status_7,154,paid,house_5,1,30,0,537,0,MOBILE,76,Windows,1,1,1,7,0
cust_1662,nida_2662,0.149,0.706,63,116,30,45,6,type_3,19090,4545,4099,1116,42,emp_status_6,170,free,house_1,1,24,0,1977,0,MOBILE,92,Windows,0,2,1,6,0
cust_1663,nida_2663,0.173,0.577,319,42,30,63,104,type_2,18391,6804,5772,1292,21,emp_status_4,172,paid,house_4,0,16,0,529,0,MOBILE,16,Linux,0,2,1,7,0
cust_1664,nida_2664,0.54,0.89,8,208,20,75,24,type_5,17970,4998,4870,1644,25,emp_status_3,-17,free,house_6,1,10,0,398,0,INTERNET,59,Linux,1,2,1,9,0
cust_1665,nida_2665,0.206,0.7,301,34,60,27,32,type_4,8957,3853,6837,1238,32,emp_status_1,75,paid,house_5,0,2,0,1009,0,MOBILE,34,Linux,1,3,0,3,0
cust_1666,nida_2666,0.555,0.202,320,17,20,47,17,type_1,2362,8827,5804,958,23,emp_status_3,45,paid,house_2,1,14,1,204,0,INTERNET,83,X11,0,3,1,5,0
cust_1667,nida_2667,0.265,0.43,303,89,20,34,76,type_1,18762,3290,6933,2161,4,emp_status_3,217,free,house_2,1,22,0,1655,0,MOBILE,51,Windows,1,2,1,5,0
cust_1668,nida_2668,0.208,0.494,276,299,50,7,70,type_5,3072,7632,3257,1148,20,emp_status_6,219,paid,house_6,1,12,0,1188,0,MOBILE,93,X11,1,3,0,3,0
cust_1669,nida_2669,0.054,0.055,84,210,50,21,-1,type_5,9780,5954,5444,2284,17,emp_status_3,-10,free,house_1,1,15,0,1594,0,MOBILE,31,X11,1,1,1,11,1
cust_1670,nida_2670,0.445,0.955,24,403,30,23,46,type_4,17634,4777,4535,1828,38,emp_status_4,275,free,house_5,1,29,0,1094,0,MOBILE,21,Other,0,1,0,10,0
cust_1671,nida_2671,0.618,0.129,216,405,50,65,23,type_3,20590,4573,4577,157,4,emp_status_1,-39,free,house_1,1,2,1,302,0,MOBILE,62,X11,1,0,0,9,0
cust_1672,nida_2672,0.308,0.697,93,220,50,63,22,type_2,502,7376,5899,907,7,emp_status_6,33,free,house_2,1,1,0,634,1,MOBILE,36,X11,1,3,0,9,0
cust_1673,nida_2673,0.62,0.506,242,215,40,64,45,type_2,18596,6003,5766,1528,20,emp_status_1,37,free,house_4,1,6,0,849,1,INTERNET,67,Linux,1,3,0,6,1
cust_1674,nida_2674,0.159,0.026,105,221,30,13,82,type_2,23393,2543,5357,1140,4,emp_status_4,183,free,house_5,1,10,0,580,1,MOBILE,77,Linux,1,2,0,5,1
cust_1675,nida_2675,0.365,0.925,246,96,30,24,92,type_3,1679,8935,3805,1559,12,emp_status_3,58,free,house_7,1,0,0,265,0,INTERNET,28,Macintosh,0,0,1,4,0
cust_1676,nida_2676,0.198,0.852,12,17,40,2,67,type_4,19740,4955,4733,2107,18,emp_status_3,220,free,house_4,1,27,0,778,0,INTERNET,14,Windows,1,1,1,4,0
cust_1677,nida_2677,0.566,0.524,159,295,30,4,65,type_2,5164,9204,6092,2448,28,emp_status_6,127,free,house_6,1,21,0,469,0,MOBILE,52,X11,1,1,0,5,0
cust_1678,nida_2678,0.213,0.229,69,24,60,64,30,type_1,15368,7597,4343,1897,1,emp_status_1,-68,free,house_5,1,31,0,246,0,MOBILE,57,X11,0,2,1,2,1
cust_1679,nida_2679,0.318,0.122,150,26,60,53,15,type_1,9659,8141,3365,827,36,emp_status_3,213,paid,house_2,0,16,0,1115,0,INTERNET,102,Windows,1,3,0,8,0
cust_1680,nida_2680,0.454,0.363,73,62,40,18,59,type_1,18320,6808,3463,1800,25,emp_status_7,-57,free,house_5,1,20,0,564,0,MOBILE,91,Linux,1,2,0,12,0
cust_1681,nida_2681,0.545,0.255,374,322,50,53,104,type_5,8898,1501,6047,1203,28,emp_status_2,33,free,house_2,1,12,0,1403,0,MOBILE,90,Linux,1,0,1,7,0
cust_1682,nida_2682,0.61,0.507,213,221,60,75,67,type_5,10505,2215,6269,844,4,emp_status_3,250,paid,house_3,1,27,1,267,0,MOBILE,4,Windows,1,1,1,7,0
cust_1683,nida_2683,0.054,0.966,366,78,40,9,9,type_3,17979,7592,3437,1268,31,emp_status_7,367,paid,house_2,1,13,0,1338,0,INTERNET,3,Windows,1,0,1,1,0
cust_1684,nida_2684,0.459,0.575,49,49,60,15,36,type_2,15606,5697,4075,637,37,emp_status_3,153,paid,house_2,1,13,0,1249,0,MOBILE,100,Linux,1,1,1,8,0
cust_1685,nida_2685,0.28,0.89,141,100,20,45,66,type_5,3840,8385,4304,648,1,emp_status_5,49,paid,house_6,1,2,0,1782,0,MOBILE,87,Windows,1,1,1,11,0
cust_1686,nida_2686,0.307,0.651,34,174,40,28,101,type_1,8540,6282,4861,2260,4,emp_status_1,-30,free,house_5,1,3,1,406,1,INTERNET,90,Linux,1,0,0,1,1
cust_1687,nida_2687,0.326,0.475,372,8,30,14,17,type_5,13429,1589,3850,1629,32,emp_status_1,163,free,house_4,1,1,1,272,0,MOBILE,-1,Windows,1,1,1,9,0
cust_1688,nida_2688,0.107,0.855,165,235,60,47,101,type_1,9892,4681,5099,989,34,emp_status_7,387,free,house_2,1,10,0,1482,0,INTERNET,12,Linux,1,1,1,6,0
cust_1689,nida_2689,0.377,0.471,234,98,30,10,108,type_2,3551,2681,5353,803,18,emp_status_2,3,paid,house_5,1,18,0,1609,0,INTERNET,81,Macintosh,1,0,1,8,0
cust_1690,nida_2690,0.164,0.869,258,376,40,33,85,type_3,11532,6572,2988,127,14,emp_status_2,113,paid,house_2,1,18,1,229,0,INTERNET,29,Linux,1,1,1,1,0
cust_1691,nida_2691,0.093,0.292,190,226,60,35,15,type_4,9876,4335,3402,951,34,emp_status_2,10,free,house_1,1,-1,0,1644,0,INTERNET,49,Linux,1,0,1,6,0
cust_1692,nida_2692,0.429,0.129,200,401,30,29,11,type_4,11911,2151,4584,2264,7,emp_status_1,309,paid,house_1,1,1,1,1226,0,INTERNET,77,X11,1,2,1,1,0
cust_1693,nida_2693,0.439,0.855,260,62,50,72,89,type_1,15630,1860,6528,19,0,emp_status_5,160,free,house_1,1,7,0,1744,1,MOBILE,17,Linux,0,3,0,3,0
cust_1694,nida_2694,0.491,0.587,183,378,50,18,-1,type_5,24413,4149,2789,1781,37,emp_status_5,-69,paid,house_1,1,18,0,1743,0,MOBILE,100,Windows,1,3,0,2,0
cust_1695,nida_2695,0.234,0.889,156,17,20,67,0,type_5,9831,1495,3539,674,21,emp_status_4,-51,paid,house_4,1,7,1,720,0,INTERNET,30,Other,1,3,0,2,0
cust_1696,nida_2696,0.587,0.938,244,330,40,69,80,type_1,23083,6255,4106,738,16,emp_status_1,-143,free,house_6,1,29,1,1087,0,INTERNET,55,Windows,1,1,0,4,0
cust_1697,nida_2697,0.274,0.054,108,316,30,32,98,type_2,5962,2384,3956,556,15,emp_status_4,261,free,house_2,1,26,0,600,0,INTERNET,29,X11,1,0,0,7,0
cust_1698,nida_2698,0.534,0.501,97,139,20,74,107,type_1,18305,2583,5149,2244,0,emp_status_3,99,free,house_1,1,0,1,1887,0,INTERNET,56,Windows,1,3,1,12,0
cust_1699,nida_2699,0.498,0.375,239,23,40,21,95,type_2,6721,5615,6387,503,2,emp_status_2,317,paid,house_5,1,1,1,853,0,MOBILE,99,Macintosh,1,1,0,3,0
cust_1700,nida_2700,0.196,0.626,200,226,50,35,98,type_3,17698,9338,3755,1270,5,emp_status_4,5,paid,house_1,1,12,0,1149,0,INTERNET,24,Other,1,1,1,7,0
cust_1701,nida_2701,0.207,0.794,120,87,30,22,64,type_3,16501,5336,5271,737,2,emp_status_6,62,free,house_3,1,15,0,1047,0,INTERNET,46,Other,1,0,0,9,0
cust_1702,nida_2702,0.309,0.281,115,90,60,62,66,type_1,2446,9087,5168,791,29,emp_status_4,171,free,house_3,1,2,0,1497,0,MOBILE,39,X11,0,2,0,4,0
cust_1703,nida_2703,0.646,0.557,94,40,50,25,14,type_3,8568,9218,5236,1370,10,emp_status_1,-31,free,house_6,1,28,1,1695,0,MOBILE,23,Other,1,0,1,7,0
cust_1704,nida_2704,0.22,0.709,232,371,60,59,2,type_5,22145,6073,6452,196,26,emp_status_2,-133,paid,house_4,1,12,0,1134,0,INTERNET,45,Linux,0,1,1,1,0
cust_1705,nida_2705,0.328,0.134,65,293,60,4,55,type_2,21541,5616,5331,1130,21,emp_status_2,322,paid,house_7,1,25,0,1595,0,MOBILE,52,X11,1,2,0,2,0
cust_1706,nida_2706,0.333,0.814,374,387,30,53,71,type_4,22144,2331,6914,743,5,emp_status_5,118,free,house_3,1,11,0,630,0,INTERNET,102,Macintosh,1,2,0,8,0
cust_1707,nida_2707,0.214,0.606,216,79,30,37,83,type_4,19378,1413,4261,1636,37,emp_status_4,354,free,house_5,1,18,0,738,0,MOBILE,55,Other,1,3,0,3,0
cust_1708,nida_2708,0.573,0.95,13,400,60,61,21,type_3,6622,4324,5089,1183,40,emp_status_5,34,free,house_1,1,22,0,1571,0,INTERNET,70,Other,1,1,1,5,0
cust_1709,nida_2709,0.205,0.34,271,105,20,24,0,type_2,22314,6485,6520,2469,30,emp_status_4,225,paid,house_3,1,8,0,270,0,MOBILE,59,X11,0,0,0,8,0
cust_1710,nida_2710,0.341,0.108,217,109,60,11,65,type_5,23705,8523,6618,1630,42,emp_status_1,54,paid,house_3,1,5,1,1705,0,INTERNET,2,Other,1,0,1,5,0
cust_1711,nida_2711,0.37,0.507,272,275,60,21,85,type_4,7696,7112,5534,1951,5,emp_status_1,162,free,house_4,1,15,0,1954,0,INTERNET,29,Other,0,3,1,12,0
cust_1712,nida_2712,0.446,0.086,369,212,30,8,24,type_5,1387,7024,3601,2038,19,emp_status_3,-172,paid,house_3,1,20,0,455,0,MOBILE,94,Macintosh,0,1,1,1,0
cust_1713,nida_2713,0.33,0.97,145,229,40,28,5,type_5,3640,1482,6376,1336,40,emp_status_4,134,free,house_1,1,9,0,1326,0,INTERNET,96,Macintosh,1,0,1,2,0
cust_1714,nida_2714,0.17,0.039,330,304,50,43,98,type_4,7371,7743,3239,2479,10,emp_status_4,-15,free,house_6,1,21,0,346,0,INTERNET,65,X11,1,0,1,10,1
cust_1715,nida_2715,0.563,0.754,342,119,30,26,42,type_4,10798,8013,4519,925,1,emp_status_2,39,free,house_7,1,20,0,1101,0,INTERNET,39,Other,1,0,1,11,0
cust_1716,nida_2716,0.01,0.525,150,132,20,54,31,type_3,7612,3348,4903,234,30,emp_status_7,-6,paid,house_6,1,16,0,869,0,INTERNET,24,Windows,1,2,0,3,0
cust_1717,nida_2717,0.25,0.369,345,304,50,4,62,type_2,4396,1899,4223,2374,37,emp_status_2,75,free,house_6,1,24,0,339,0,MOBILE,66,X11,0,2,1,10,0
cust_1718,nida_2718,0.282,0.066,302,206,30,51,34,type_1,5296,9251,5876,478,25,emp_status_7,-139,free,house_7,1,28,0,854,0,INTERNET,64,Macintosh,1,3,0,2,0
cust_1719,nida_2719,0.403,0.622,13,369,30,12,2,type_2,5723,7482,3432,2475,26,emp_status_5,51,paid,house_2,1,11,0,820,0,INTERNET,17,Windows,0,3,1,9,0
cust_1720,nida_2720,0.195,0.585,377,255,40,41,21,type_1,8992,4020,6320,665,30,emp_status_3,101,free,house_1,1,2,0,1646,0,INTERNET,85,Other,0,0,0,5,0
cust_1721,nida_2721,0.399,0.281,352,183,20,14,23,type_4,21741,8998,3522,1123,23,emp_status_1,108,free,house_3,1,25,1,1070,0,MOBILE,23,X11,1,1,1,1,0
cust_1722,nida_2722,0.321,0.91,82,284,20,78,103,type_5,4448,6836,3631,1387,12,emp_status_4,333,free,house_3,1,8,0,263,0,INTERNET,45,X11,1,1,1,11,0
