customer_id,nida,age,married,education,dependents,employment_status,spouse_employment_status,monthly_income,residense_status,vehicle_ownership_status,vehicle_cat,credit_history_length_months,payment_history_score,total_outstanding_debt,credit_utilization_ratio,number_of_late_payments_36,active_loans,avg_monthly_balance,savings_account_balance,requested_amount,loan_purpose,previous_collateral_value,debt_to_income_ratio,risk_category_target
cust_1479,nida_2479,55,YES,Graduate,3,Unemployed,Not Applicable,68040.06,Owned,NO,None,237,371,21917.34,0.49,9,0,71526.65,92484.46,18232.4,Home,139771.41,0.41,HIGH
cust_1480,nida_2480,25,YES,Post-Graduate,0,Self-Employed,Unemployed,71554.94,Owned,YES,Car,192,330,35260.25,0.68,4,3,36032.78,155913.45,27505.71,Business,61308.23,0.42,HIGH
cust_1481,nida_2481,25,YES,Graduate,4,Unemployed,Unemployed,121043.77,Owned,YES,Car,116,826,48863.58,0.09,9,0,55280.51,114268.33,97647.99,Personal,91958.98,0.19,LOW
cust_1482,nida_2482,63,YES,Graduate,0,Employed,Employed,77649.26,Owned,YES,None,55,665,37452.27,0.91,9,3,20631.12,142442.8,31934.72,Education,155864.63,0.17,MEDIUM
cust_1483,nida_2483,31,YES,Post-Graduate,1,Unemployed,Unemployed,103532.16,Owned,NO,Car,220,812,25223.59,0.67,9,4,59804.23,101179.01,16965.76,Home,42784.66,0.27,LOW
cust_1484,nida_2484,37,YES,Graduate,4,Employed,Unemployed,69443.97,Rented,YES,Motorcycle,171,368,12482.83,0.26,7,2,48625.91,10815.57,20709.78,Home,248358.38,0.17,MEDIUM
cust_1485,nida_2485,60,YES,Graduate,0,Employed,Not Applicable,32042.52,Owned,NO,Car,13,436,40492.51,0.59,5,0,42731.91,1974.1,11779.6,Personal,30894.22,0.39,HIGH
cust_1486,nida_2486,42,NO,Post-Graduate,3,Employed,Employed,22835.65,Rented,NO,Motorcycle,135,588,38158.28,0.83,2,3,54792.95,18059.81,81638.55,Business,192791.2,0.38,HIGH
cust_1487,nida_2487,48,NO,Graduate,1,Self-Employed,Not Applicable,134049.11,Rented,YES,None,79,493,49084.48,0.93,0,2,63321.71,130469.65,9627.33,Education,72369.24,0.13,LOW
cust_1488,nida_2488,38,YES,Post-Graduate,3,Unemployed,Not Applicable,27152.99,Rented,YES,None,25,318,32763.98,0.1,3,0,39267.04,177475.5,83459.48,Business,75835.23,0.17,HIGH
cust_1489,nida_2489,37,YES,Undergraduate,4,Self-Employed,Employed,63959.36,Owned,YES,Car,113,832,5545.19,0.34,5,2,1810.36,79841.76,66193.33,Home,222389.36,0.13,LOW
cust_1490,nida_2490,64,YES,Graduate,2,Employed,Employed,61484.61,Rented,YES,Car,97,374,1809.74,0.56,2,1,21273.2,75668.89,70312.18,Home,210299.68,0.22,MEDIUM
cust_1491,nida_2491,40,YES,Graduate,1,Self-Employed,Employed,30147.49,Owned,NO,Car,210,364,28272.42,0.15,9,0,56057.39,18182.0,44332.02,Home,25417.86,0.14,HIGH
cust_1492,nida_2492,55,NO,Undergraduate,4,Employed,Employed,73438.53,Owned,NO,Car,113,547,1708.91,0.77,5,3,50701.58,97637.96,37527.3,Personal,110548.81,0.53,MEDIUM
cust_1493,nida_2493,38,NO,Post-Graduate,1,Employed,Employed,112834.71,Owned,NO,Motorcycle,11,311,33182.3,0.07,3,3,11404.62,196702.99,12263.08,Home,69686.67,0.46,MEDIUM
cust_1494,nida_2494,64,YES,Post-Graduate,0,Self-Employed,Not Applicable,61727.73,Owned,YES,None,80,350,17736.05,0.2,6,3,3962.53,60455.74,10323.96,Business,239958.41,0.48,HIGH
cust_1495,nida_2495,49,NO,Graduate,1,Unemployed,Employed,53019.51,Rented,NO,Motorcycle,126,733,16685.73,0.7,0,3,56863.33,40118.9,73729.78,Business,154852.53,0.17,MEDIUM
cust_1496,nida_2496,40,YES,Graduate,1,Self-Employed,Not Applicable,83324.18,Owned,YES,Car,135,490,8879.95,0.85,1,0,53897.22,91659.0,71630.94,Personal,176376.16,0.24,MEDIUM
cust_1497,nida_2497,49,NO,Undergraduate,0,Self-Employed,Employed,121807.53,Rented,NO,None,31,333,13756.74,0.83,2,1,20127.44,193544.99,68953.95,Business,44256.8,0.42,MEDIUM
cust_1498,nida_2498,45,YES,Post-Graduate,0,Employed,Not Applicable,114646.65,Rented,YES,Motorcycle,108,611,21507.57,0.06,4,2,48288.74,23299.53,9884.71,Home,207877.25,0.26,LOW
cust_1499,nida_2499,41,YES,Post-Graduate,0,Employed,Employed,40882.3,Rented,NO,Motorcycle,141,607,47242.05,0.71,4,2,36076.59,166655.03,98590.2,Business,206213.0,0.23,MEDIUM
cust_1500,nida_2500,44,YES,Graduate,0,Unemployed,Unemployed,21344.22,Rented,NO,Car,71,374,49392.78,0.19,3,0,7665.88,111069.19,70602.47,Home,90440.51,0.35,HIGH
cust_1501,nida_2501,52,NO,Undergraduate,2,Self-Employed,Employed,79689.13,Rented,NO,Car,239,343,39721.26,0.63,0,0,2328.66,24951.41,61939.83,Personal,122126.44,0.11,MEDIUM
cust_1502,nida_2502,53,NO,Undergraduate,4,Self-Employed,Unemployed,47291.2,Owned,NO,Motorcycle,71,546,6130.3,0.29,1,2,50382.32,112125.09,52688.1,Education,190080.16,0.57,HIGH
cust_1503,nida_2503,38,YES,Graduate,3,Employed,Employed,98583.36,Rented,YES,Car,176,434,43133.46,0.79,9,1,70414.94,178124.54,92767.66,Business,89506.81,0.18,MEDIUM
cust_1504,nida_2504,59,NO,Post-Graduate,1,Employed,Employed,47262.07,Rented,NO,Motorcycle,144,309,6717.02,0.89,0,4,22785.52,155545.26,34934.9,Business,141211.0,0.59,HIGH
cust_1505,nida_2505,25,YES,Undergraduate,1,Unemployed,Employed,81931.6,Owned,YES,Motorcycle,72,495,21996.49,0.93,2,3,1973.51,65470.97,56950.13,Business,206846.81,0.25,MEDIUM
cust_1506,nida_2506,47,NO,Undergraduate,4,Self-Employed,Employed,43793.47,Owned,NO,None,207,664,8911.67,0.7,1,3,21338.23,100003.29,9083.53,Education,206994.53,0.21,MEDIUM
cust_1507,nida_2507,35,NO,Post-Graduate,0,Employed,Unemployed,32958.45,Owned,YES,Motorcycle,122,804,49662.13,0.07,6,1,57253.66,160766.16,60790.02,Business,30919.7,0.57,MEDIUM
cust_1508,nida_2508,60,YES,Undergraduate,4,Self-Employed,Unemployed,93107.93,Owned,YES,None,93,569,1187.97,0.65,1,0,39396.71,48358.63,48515.6,Home,152104.3,0.17,MEDIUM
cust_1509,nida_2509,53,YES,Post-Graduate,4,Self-Employed,Not Applicable,127181.17,Owned,NO,Car,26,677,20513.22,0.93,5,4,31607.52,102478.22,57019.18,Personal,241197.3,0.3,LOW
cust_1510,nida_2510,22,NO,Post-Graduate,3,Unemployed,Employed,60539.85,Rented,NO,Car,211,389,31785.25,0.76,9,0,45437.8,43628.15,22392.81,Education,88843.93,0.24,MEDIUM
cust_1511,nida_2511,49,NO,Undergraduate,3,Employed,Not Applicable,77805.72,Rented,YES,Motorcycle,124,328,9367.33,0.47,5,3,69141.2,47505.64,90535.52,Education,105301.7,0.13,MEDIUM
cust_1512,nida_2512,33,NO,Graduate,0,Unemployed,Employed,122655.49,Owned,NO,Car,150,632,7433.59,0.16,2,3,58618.56,68294.04,96367.77,Business,224235.18,0.45,MEDIUM
cust_1513,nida_2513,38,YES,Post-Graduate,0,Unemployed,Unemployed,111615.83,Rented,NO,None,142,567,6479.73,0.29,0,1,17193.11,149341.76,99412.26,Education,107944.36,0.58,MEDIUM
cust_1514,nida_2514,30,NO,Undergraduate,2,Self-Employed,Not Applicable,50708.9,Owned,YES,None,211,611,40838.35,0.75,0,0,24730.39,99708.57,74013.48,Education,213236.27,0.31,MEDIUM
cust_1515,nida_2515,23,YES,Graduate,3,Self-Employed,Employed,122001.71,Rented,NO,None,235,509,1632.77,0.1,5,2,73144.28,82183.77,38177.79,Personal,10437.76,0.33,MEDIUM
cust_1516,nida_2516,61,YES,Graduate,4,Employed,Not Applicable,42891.11,Owned,NO,Motorcycle,124,631,7409.1,0.68,9,0,57827.35,69174.98,84228.64,Home,181554.83,0.5,HIGH
cust_1517,nida_2517,45,YES,Undergraduate,0,Unemployed,Not Applicable,131815.4,Owned,NO,Motorcycle,210,828,20569.83,0.81,2,4,71678.14,30428.11,25582.14,Business,179971.24,0.6,LOW
cust_1518,nida_2518,44,YES,Undergraduate,4,Employed,Not Applicable,138737.83,Owned,YES,None,121,378,16988.6,0.74,1,2,24774.54,131834.66,31012.85,Home,200521.87,0.6,MEDIUM
cust_1519,nida_2519,28,YES,Undergraduate,0,Unemployed,Employed,52674.9,Owned,YES,Motorcycle,234,716,40439.21,0.12,8,0,44458.24,165349.12,80922.58,Personal,171561.41,0.4,MEDIUM
cust_1520,nida_2520,32,YES,Graduate,1,Self-Employed,Not Applicable,131838.15,Owned,YES,None,223,532,5930.99,0.3,9,0,52132.34,6533.03,59528.85,Home,118629.02,0.22,LOW
cust_1521,nida_2521,59,NO,Graduate,3,Unemployed,Not Applicable,93916.35,Rented,NO,Car,31,357,31863.0,0.18,3,0,24268.02,97658.72,38211.33,Education,56333.13,0.32,MEDIUM
cust_1522,nida_2522,59,YES,Undergraduate,0,Unemployed,Employed,40662.93,Rented,YES,Motorcycle,84,530,8386.53,0.64,9,1,37620.62,116574.05,19826.73,Business,80559.3,0.49,HIGH
cust_1523,nida_2523,51,YES,Graduate,0,Employed,Not Applicable,98756.73,Owned,YES,Motorcycle,90,453,31671.1,0.24,0,2,17213.08,44650.95,53352.25,Education,154749.5,0.15,MEDIUM
cust_1524,nida_2524,56,YES,Post-Graduate,1,Employed,Employed,137002.63,Owned,YES,None,79,595,20909.3,0.8,7,4,73956.2,78587.63,29444.69,Personal,233519.05,0.32,LOW
cust_1525,nida_2525,54,YES,Post-Graduate,2,Self-Employed,Unemployed,122074.4,Owned,NO,Motorcycle,184,399,41321.06,0.73,1,0,40723.41,118145.71,67981.39,Education,121249.39,0.55,MEDIUM
cust_1526,nida_2526,43,NO,Post-Graduate,4,Self-Employed,Employed,41867.37,Owned,NO,Motorcycle,195,645,49031.8,0.95,0,0,17586.64,112542.68,82708.31,Business,189494.25,0.24,MEDIUM
cust_1527,nida_2527,52,NO,Undergraduate,1,Unemployed,Employed,131289.04,Owned,NO,Car,150,752,44658.35,0.86,9,4,46356.96,66790.84,65037.44,Home,29424.24,0.51,LOW
cust_1528,nida_2528,28,YES,Post-Graduate,0,Unemployed,Employed,21716.32,Rented,NO,Motorcycle,64,825,22232.83,0.16,1,2,65923.88,166466.64,69256.37,Personal,17382.0,0.39,MEDIUM
cust_1529,nida_2529,55,NO,Graduate,2,Employed,Not Applicable,81433.77,Rented,NO,None,22,312,10353.84,0.36,5,2,52504.24,33306.04,13832.06,Personal,198746.49,0.5,HIGH
cust_1530,nida_2530,58,NO,Undergraduate,2,Self-Employed,Employed,36010.67,Rented,YES,Car,232,668,23874.56,0.88,9,1,2348.0,4924.7,57082.55,Business,128902.2,0.44,MEDIUM
cust_1531,nida_2531,62,NO,Post-Graduate,3,Self-Employed,Unemployed,107247.54,Rented,YES,Car,234,626,45777.23,0.05,0,2,74142.28,71993.59,63309.88,Business,6084.37,0.4,MEDIUM
cust_1532,nida_2532,28,YES,Graduate,0,Unemployed,Employed,82199.37,Owned,YES,Car,125,328,1364.01,0.2,3,4,57724.7,22262.75,91111.39,Business,41843.72,0.51,HIGH
cust_1533,nida_2533,27,NO,Post-Graduate,2,Self-Employed,Unemployed,57132.29,Owned,YES,Motorcycle,30,609,48910.59,0.56,1,1,52619.35,104609.82,85897.83,Education,240370.39,0.36,MEDIUM
cust_1534,nida_2534,51,NO,Undergraduate,1,Self-Employed,Not Applicable,30461.6,Rented,YES,Motorcycle,205,550,3899.0,0.08,4,2,55425.8,118462.49,7610.46,Education,70801.63,0.27,HIGH
cust_1535,nida_2535,25,NO,Graduate,3,Employed,Unemployed,81893.57,Rented,YES,None,102,618,11523.13,0.71,5,2,14671.35,88102.33,54778.09,Home,166443.3,0.33,MEDIUM
cust_1536,nida_2536,62,YES,Graduate,0,Employed,Unemployed,34011.54,Owned,NO,Car,14,622,39924.58,0.74,7,0,14543.54,164321.09,69041.01,Education,1987.11,0.46,HIGH
cust_1537,nida_2537,22,NO,Graduate,4,Employed,Employed,148797.97,Rented,NO,None,31,530,10514.6,0.34,0,2,4641.8,73117.25,77489.52,Business,206897.16,0.46,MEDIUM
cust_1538,nida_2538,60,NO,Post-Graduate,0,Self-Employed,Employed,23705.45,Owned,YES,None,207,535,39624.72,0.8,6,1,74723.39,120374.8,97969.89,Education,212171.08,0.5,HIGH
cust_1539,nida_2539,58,YES,Undergraduate,3,Unemployed,Employed,76542.62,Rented,NO,Motorcycle,124,739,22268.2,0.91,2,4,17557.75,164111.13,97471.05,Education,163176.36,0.56,MEDIUM
cust_1540,nida_2540,58,NO,Post-Graduate,1,Employed,Not Applicable,20045.47,Owned,YES,Car,237,582,36979.96,0.44,5,1,28396.48,40599.93,65277.58,Personal,49505.87,0.47,HIGH
cust_1541,nida_2541,31,NO,Graduate,0,Unemployed,Employed,118258.03,Owned,YES,Motorcycle,192,683,28017.07,0.09,4,4,15240.14,46185.6,77708.0,Education,187389.55,0.39,LOW
cust_1542,nida_2542,25,NO,Graduate,3,Employed,Employed,82706.28,Rented,NO,Motorcycle,225,334,32058.75,0.91,0,4,70395.9,164310.22,42044.86,Education,51537.56,0.12,MEDIUM
cust_1543,nida_2543,63,NO,Undergraduate,1,Employed,Unemployed,46293.89,Rented,YES,None,107,808,5644.45,0.57,7,1,68258.95,179151.21,86180.95,Education,51699.35,0.57,MEDIUM
cust_1544,nida_2544,42,YES,Undergraduate,1,Employed,Not Applicable,104411.75,Rented,NO,None,234,501,19311.11,0.82,0,3,60930.33,769.6,89935.61,Personal,93943.58,0.55,MEDIUM
cust_1545,nida_2545,49,NO,Post-Graduate,2,Self-Employed,Employed,125686.67,Rented,NO,Motorcycle,206,446,34722.58,0.56,6,4,68835.92,51941.46,11604.19,Personal,164139.08,0.51,MEDIUM
cust_1546,nida_2546,39,NO,Post-Graduate,2,Self-Employed,Employed,72885.51,Rented,NO,Motorcycle,149,425,23817.7,0.24,4,1,1619.86,181415.73,10940.97,Personal,211158.82,0.46,HIGH
cust_1547,nida_2547,63,YES,Undergraduate,3,Unemployed,Unemployed,71603.81,Owned,NO,Motorcycle,232,311,21175.96,0.91,7,1,50629.16,37505.66,52835.59,Education,209815.21,0.14,MEDIUM
cust_1548,nida_2548,36,NO,Graduate,3,Employed,Employed,103096.62,Rented,NO,Car,74,342,17072.23,0.13,7,2,2963.29,107354.2,84258.5,Personal,189581.19,0.37,MEDIUM
cust_1549,nida_2549,64,YES,Post-Graduate,1,Self-Employed,Unemployed,81505.97,Rented,YES,Car,203,326,46970.94,0.78,5,1,16450.46,128478.66,94233.69,Personal,131053.68,0.59,HIGH
cust_1550,nida_2550,62,YES,Post-Graduate,3,Unemployed,Employed,102005.38,Rented,NO,Car,85,537,8836.32,0.12,0,0,52508.92,144071.47,62499.64,Personal,43797.53,0.52,MEDIUM
cust_1551,nida_2551,38,YES,Undergraduate,3,Unemployed,Not Applicable,132603.55,Rented,NO,None,195,542,29342.07,0.26,2,0,35186.3,124535.18,23248.06,Personal,109048.97,0.17,LOW
cust_1552,nida_2552,25,YES,Undergraduate,2,Unemployed,Not Applicable,31077.57,Rented,YES,None,23,625,5834.3,0.12,6,0,59326.45,126629.73,44488.08,Education,241944.94,0.17,MEDIUM
cust_1553,nida_2553,29,NO,Graduate,2,Self-Employed,Unemployed,111431.43,Owned,NO,None,99,603,44522.87,0.46,0,1,14867.13,146822.43,45332.95,Personal,169882.07,0.19,LOW
cust_1554,nida_2554,26,YES,Graduate,4,Self-Employed,Employed,114651.56,Owned,YES,Motorcycle,231,377,239.88,0.14,9,3,69757.68,126891.63,98131.25,Business,94490.33,0.42,MEDIUM
cust_1555,nida_2555,35,YES,Graduate,3,Employed,Unemployed,52303.68,Rented,YES,Motorcycle,230,484,13739.12,0.29,2,3,74703.08,178619.74,74455.43,Home,90697.82,0.45,HIGH
cust_1556,nida_2556,52,NO,Graduate,1,Employed,Not Applicable,67436.76,Rented,NO,Motorcycle,152,670,1507.69,0.58,9,2,12909.5,82953.26,90134.59,Business,241178.55,0.29,MEDIUM
cust_1557,nida_2557,48,YES,Post-Graduate,0,Unemployed,Employed,54964.54,Owned,NO,Motorcycle,53,363,25741.06,0.54,3,0,57989.94,72636.31,52865.68,Home,90702.06,0.37,HIGH
cust_1558,nida_2558,44,YES,Post-Graduate,4,Self-Employed,Unemployed,60966.14,Owned,YES,None,206,665,10584.53,0.24,5,1,26218.22,152443.21,55564.0,Home,164402.91,0.45,MEDIUM
cust_1559,nida_2559,56,YES,Post-Graduate,3,Employed,Unemployed,47376.93,Owned,NO,Car,97,372,35010.77,0.61,0,0,35990.27,40880.9,86387.24,Home,244426.21,0.4,HIGH
cust_1560,nida_2560,35,YES,Post-Graduate,1,Employed,Not Applicable,64973.11,Rented,NO,None,40,595,33294.4,0.22,8,2,18210.75,160177.1,18066.29,Education,236179.0,0.23,MEDIUM
cust_1561,nida_2561,63,YES,Graduate,4,Self-Employed,Not Applicable,82627.11,Owned,YES,Car,46,748,19834.76,0.31,3,3,66189.09,39890.4,14498.81,Home,117858.23,0.2,LOW
cust_1562,nida_2562,39,YES,Graduate,0,Employed,Employed,122315.23,Rented,YES,Car,239,478,38797.58,0.37,2,0,38491.46,54000.46,93115.16,Business,120883.04,0.4,MEDIUM
cust_1563,nida_2563,30,YES,Undergraduate,3,Self-Employed,Not Applicable,85034.25,Rented,NO,None,194,703,6214.26,0.33,8,3,68139.78,157361.68,83865.09,Business,244274.05,0.51,MEDIUM
cust_1564,nida_2564,47,YES,Undergraduate,3,Self-Employed,Employed,132673.15,Rented,NO,Car,108,348,14959.54,0.08,3,4,12547.69,47484.83,35218.7,Home,178066.21,0.23,MEDIUM
cust_1565,nida_2565,24,YES,Undergraduate,3,Employed,Not Applicable,83016.84,Rented,NO,Car,180,806,24203.9,0.82,8,2,29753.6,184224.3,52717.94,Business,224061.68,0.17,LOW
cust_1566,nida_2566,50,NO,Undergraduate,2,Unemployed,Not Applicable,80819.37,Rented,NO,None,7,593,5354.83,0.26,8,1,60349.77,85032.17,62091.3,Home,195693.03,0.49,MEDIUM
cust_1567,nida_2567,27,YES,Undergraduate,0,Self-Employed,Unemployed,120199.85,Rented,NO,Motorcycle,109,347,40772.31,0.94,3,4,44148.11,177560.86,82911.1,Personal,5080.49,0.54,MEDIUM
cust_1568,nida_2568,55,NO,Undergraduate,1,Unemployed,Unemployed,60047.92,Rented,NO,Car,58,667,14132.85,0.38,4,3,14148.63,131868.37,53138.73,Home,72452.68,0.15,MEDIUM
cust_1569,nida_2569,46,YES,Undergraduate,3,Employed,Employed,65939.87,Owned,YES,Car,201,607,11648.7,0.68,7,0,8088.29,17083.32,46812.38,Business,79908.01,0.3,MEDIUM
cust_1570,nida_2570,56,NO,Undergraduate,0,Employed,Unemployed,55023.29,Rented,YES,Car,169,708,17779.9,0.84,7,3,17980.29,121227.36,19289.32,Home,52826.99,0.44,MEDIUM
cust_1571,nida_2571,48,YES,Undergraduate,2,Self-Employed,Unemployed,27054.23,Rented,YES,Car,213,562,7519.68,0.75,8,4,42378.52,39105.21,68151.88,Personal,197913.13,0.3,HIGH
cust_1572,nida_2572,40,YES,Post-Graduate,4,Self-Employed,Unemployed,46009.91,Owned,NO,None,184,848,3464.25,0.44,3,1,68816.32,165319.37,84875.94,Education,9062.94,0.32,MEDIUM
cust_1573,nida_2573,48,YES,Undergraduate,1,Unemployed,Unemployed,63481.45,Rented,NO,Motorcycle,124,473,5994.3,0.28,2,3,29358.91,82234.36,23776.1,Business,5975.39,0.17,MEDIUM
cust_1574,nida_2574,36,YES,Undergraduate,2,Employed,Employed,141184.64,Owned,YES,None,93,349,26133.5,0.58,8,0,23821.36,131790.87,69134.82,Home,124768.59,0.14,LOW
cust_1575,nida_2575,51,YES,Post-Graduate,2,Self-Employed,Not Applicable,30606.97,Owned,YES,Car,82,596,16638.32,0.89,5,2,56756.93,127000.82,9778.86,Business,16394.92,0.4,HIGH
cust_1576,nida_2576,36,NO,Graduate,2,Employed,Unemployed,126063.82,Owned,NO,Motorcycle,128,692,10870.96,0.91,7,0,16209.37,45774.6,58981.54,Education,96416.59,0.55,MEDIUM
cust_1577,nida_2577,23,NO,Undergraduate,4,Unemployed,Unemployed,106534.74,Owned,YES,Car,153,471,21508.68,0.61,9,3,65897.75,104252.3,94885.02,Home,205930.73,0.39,MEDIUM
cust_1578,nida_2578,51,YES,Post-Graduate,0,Employed,Unemployed,72077.55,Owned,NO,Motorcycle,101,398,22268.18,0.56,8,4,57617.34,122458.63,58618.34,Education,48168.72,0.25,MEDIUM
cust_1579,nida_2579,23,NO,Undergraduate,3,Unemployed,Employed,135208.83,Owned,NO,None,158,349,45079.84,0.19,5,4,53391.69,40661.04,22211.98,Personal,2590.62,0.53,MEDIUM
cust_1580,nida_2580,51,NO,Undergraduate,4,Unemployed,Employed,75175.22,Rented,NO,None,222,586,15814.86,0.59,1,0,49853.98,198649.32,77518.32,Education,240166.94,0.13,MEDIUM
cust_1581,nida_2581,38,NO,Undergraduate,2,Self-Employed,Unemployed,108292.38,Owned,YES,Motorcycle,126,484,12662.63,0.52,7,2,6438.5,15387.68,92796.24,Education,195784.55,0.5,MEDIUM
cust_1582,nida_2582,45,YES,Undergraduate,2,Employed,Not Applicable,107650.45,Owned,NO,None,24,675,22165.51,0.87,2,2,44163.11,194781.24,39876.0,Personal,166951.14,0.26,LOW
cust_1583,nida_2583,42,NO,Undergraduate,2,Unemployed,Unemployed,56982.28,Rented,YES,Motorcycle,140,364,33930.11,0.94,3,0,34137.88,36936.86,22121.22,Business,204686.29,0.41,HIGH
cust_1584,nida_2584,35,NO,Graduate,0,Unemployed,Not Applicable,81759.15,Owned,YES,Car,161,313,9302.89,0.52,5,1,2555.45,14482.85,57630.79,Home,24327.74,0.42,HIGH
cust_1585,nida_2585,25,NO,Graduate,2,Self-Employed,Not Applicable,122900.62,Owned,YES,Motorcycle,117,502,6038.78,0.23,5,3,58570.51,163473.66,7444.14,Business,245208.78,0.39,MEDIUM
cust_1586,nida_2586,63,YES,Graduate,0,Employed,Unemployed,35298.5,Rented,NO,None,147,682,39986.75,0.44,4,3,9333.63,76307.52,12440.61,Business,231838.2,0.34,MEDIUM
cust_1587,nida_2587,54,NO,Undergraduate,2,Self-Employed,Unemployed,41154.83,Owned,NO,None,226,779,7764.92,0.8,1,0,43916.08,52867.04,52230.82,Business,38078.93,0.59,MEDIUM
cust_1588,nida_2588,64,NO,Undergraduate,2,Employed,Not Applicable,38123.6,Rented,NO,None,129,658,26270.14,0.37,0,2,74575.07,131345.4,76756.77,Personal,148747.4,0.23,MEDIUM
cust_1589,nida_2589,41,YES,Graduate,4,Unemployed,Employed,68765.29,Rented,NO,Motorcycle,224,319,37841.59,0.47,5,2,11879.73,109385.88,86020.09,Personal,156017.14,0.34,HIGH
cust_1590,nida_2590,55,NO,Undergraduate,0,Unemployed,Employed,66651.18,Owned,YES,None,229,695,35839.65,0.36,9,4,3696.68,139697.78,49126.02,Home,7652.45,0.17,MEDIUM
cust_1591,nida_2591,49,NO,Post-Graduate,2,Unemployed,Unemployed,49040.59,Owned,NO,Motorcycle,205,664,17969.84,0.82,3,3,47979.79,7854.85,53827.64,Personal,169933.39,0.31,MEDIUM
cust_1592,nida_2592,31,YES,Post-Graduate,2,Employed,Unemployed,135290.77,Owned,YES,Motorcycle,65,438,8083.84,0.61,7,2,49353.65,183958.35,99263.77,Personal,197551.98,0.21,LOW
cust_1593,nida_2593,52,YES,Graduate,0,Unemployed,Not Applicable,77219.81,Rented,NO,Motorcycle,235,521,19643.71,0.66,8,1,69671.81,29599.98,66680.08,Home,145066.54,0.52,MEDIUM
cust_1594,nida_2594,57,YES,Undergraduate,1,Self-Employed,Employed,26067.72,Owned,YES,Car,20,691,5952.07,0.45,5,1,69219.64,75499.33,94442.62,Business,197211.83,0.39,MEDIUM
cust_1595,nida_2595,22,NO,Undergraduate,3,Employed,Employed,52403.15,Rented,NO,Motorcycle,186,360,46563.72,0.2,0,1,71548.01,95461.99,25739.01,Personal,175162.31,0.49,HIGH
cust_1596,nida_2596,41,YES,Undergraduate,4,Employed,Unemployed,103169.49,Rented,NO,Motorcycle,136,327,8701.45,0.15,0,1,64369.26,94142.71,79430.57,Education,199655.3,0.16,MEDIUM
cust_1597,nida_2597,56,NO,Graduate,4,Self-Employed,Employed,137358.12,Owned,NO,Car,185,654,40399.51,0.14,5,3,14719.63,1725.21,47461.85,Home,145837.88,0.36,LOW
cust_1598,nida_2598,37,YES,Graduate,2,Unemployed,Unemployed,61593.5,Owned,NO,Car,144,370,38649.6,0.09,1,3,43304.45,124733.88,36021.92,Home,113644.85,0.43,HIGH
cust_1599,nida_2599,40,YES,Undergraduate,3,Unemployed,Not Applicable,53775.25,Owned,NO,Car,75,773,21337.15,0.54,3,1,44479.23,45427.97,76108.37,Personal,221950.02,0.31,MEDIUM
cust_1600,nida_2600,43,YES,Undergraduate,3,Employed,Not Applicable,126487.41,Owned,YES,Motorcycle,200,784,13787.82,0.35,6,2,74714.67,49626.62,10824.81,Education,42514.18,0.29,LOW
cust_1601,nida_2601,53,YES,Graduate,2,Employed,Not Applicable,64692.53,Owned,YES,Motorcycle,6,449,32631.77,0.93,8,1,41632.79,68221.65,92855.67,Business,75788.91,0.59,HIGH
cust_1602,nida_2602,52,NO,Graduate,0,Unemployed,Not Applicable,46015.87,Owned,NO,Car,189,728,2257.5,0.38,6,1,51828.94,101686.86,99247.14,Personal,163829.6,0.58,HIGH
cust_1603,nida_2603,56,YES,Undergraduate,0,Self-Employed,Not Applicable,64044.01,Owned,YES,None,19,531,2650.22,0.5,4,1,44622.95,128567.45,68173.08,Personal,228999.41,0.55,HIGH
cust_1604,nida_2604,62,YES,Graduate,3,Unemployed,Employed,112033.07,Owned,YES,None,78,678,39478.38,0.11,1,0,60985.53,152287.55,22339.68,Home,52453.2,0.3,LOW
cust_1605,nida_2605,63,YES,Graduate,1,Unemployed,Not Applicable,25438.6,Owned,NO,Car,35,590,30586.96,0.49,8,0,40181.48,188328.71,8311.3,Education,228128.31,0.21,MEDIUM
cust_1606,nida_2606,48,YES,Post-Graduate,0,Employed,Employed,50939.13,Rented,YES,Car,196,814,37368.67,0.9,3,0,58818.17,44890.96,14993.26,Home,142962.4,0.44,MEDIUM
cust_1607,nida_2607,24,NO,Undergraduate,2,Employed,Unemployed,126876.2,Rented,YES,Motorcycle,228,401,49332.08,0.53,1,1,67916.86,174940.18,28782.39,Education,105592.92,0.2,MEDIUM
cust_1608,nida_2608,57,NO,Graduate,3,Self-Employed,Unemployed,81907.24,Owned,YES,Motorcycle,13,315,9935.87,0.49,0,1,54910.41,71207.76,9160.47,Personal,197348.38,0.47,HIGH
cust_1609,nida_2609,29,NO,Undergraduate,1,Unemployed,Unemployed,149569.02,Owned,NO,Motorcycle,227,307,19419.18,0.32,4,0,3377.03,85788.97,58689.09,Business,146012.92,0.24,MEDIUM
cust_1610,nida_2610,41,YES,Post-Graduate,2,Self-Employed,Unemployed,116057.86,Owned,NO,Motorcycle,238,334,18766.04,0.56,3,2,13169.47,140895.41,93078.27,Business,209020.46,0.41,MEDIUM
cust_1611,nida_2611,58,NO,Post-Graduate,1,Employed,Unemployed,71401.28,Rented,YES,Motorcycle,33,595,23509.87,0.88,1,1,45541.07,15040.56,9938.55,Home,20628.24,0.28,MEDIUM
